"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"75990025727","Centre Educatiu Sant Gregori","#","C","Arimon","17","17","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.404388","2.137031","427868.028","4584008.84","427959.936","4584209.792","932123108","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Carles Riba","11","15","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.412448","2.1252","426888.131","4584913.557","426980.03","4585114.517","932123998","Tel.","(edifici Arimon)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Carles Riba","11","15","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.412448","2.1252","426888.131","4584913.557","426980.03","4585114.517","932123108","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Arimon","17","17","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.404388","2.137031","427868.028","4584008.84","427959.936","4584209.792","932123108","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Arimon","17","17","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.404388","2.137031","427868.028","4584008.84","427959.936","4584209.792","932123998","Tel.","(edifici Arimon)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Arimon","17","17","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.404388","2.137031","427868.028","4584008.84","427959.936","4584209.792","932123998","Tel.","(edifici Arimon)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Carles Riba","11","15","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.412448","2.1252","426888.131","4584913.557","426980.03","4585114.517","932123108","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Carles Riba","11","15","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.412448","2.1252","426888.131","4584913.557","426980.03","4585114.517","932123998","Tel.","(edifici Arimon)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Arimon","17","17","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.404388","2.137031","427868.028","4584008.84","427959.936","4584209.792","932123108","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990025727","Centre Educatiu Sant Gregori","#","C","Arimon","17","17","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.404388","2.137031","427868.028","4584008.84","427959.936","4584209.792","932123998","Tel.","(edifici Arimon)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990032092","Centre Educatiu FEDAC-Horta","#","C","Campoamor","49","49","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.434525","2.155207","429419.963","4587339.599","429511.885","4587540.582","934275496","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990032092","Centre Educatiu FEDAC-Horta","#","C","Campoamor","49","49","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.434525","2.155207","429419.963","4587339.599","429511.885","4587540.582","934275496","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990033216","Parvulari Didac","#","C","Cardenal Reig","14","14","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376965","2.114656","425966.667","4580983.254","426058.559","4581184.177","933344020","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990033216","Parvulari Didac","#","C","Cardenal Reig","14","14","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376965","2.114656","425966.667","4580983.254","426058.559","4581184.177","933344020","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","934390215","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","934390215","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","934390215","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","933215099","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","933215099","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","933215099","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","934390215","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","933215099","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","933215099","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","933215099","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","933215099","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","933215099","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","934390215","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Londres","72","72","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.39204","2.14903","428857.531","4582627.99","428949.449","4582828.929","934390215","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","934390215","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990035579","Centre Educatiu IPSE","#","C","Casanova","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392116","2.149766","428919.124","4582635.899","429011.042","4582836.838","934390215","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","934189846","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","932110217","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","934189846","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","932110217","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","932110217","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","934189846","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","934189846","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990039370","Centre Educatiu Canigo","#","C","Cister","23","23","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08022","019","BARCELONA","41.411066","2.133169","427552.633","4584753.454","427644.538","4584954.413","932110217","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990040205","Centre Educatiu Sant Ramon Nonat","#","C","Collblanc","72","72","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.375937","2.116325","426105.068","4580867.733","426196.961","4581068.655","933339972","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990040205","Centre Educatiu Sant Ramon Nonat","#","C","Collblanc","72","72","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.375937","2.116325","426105.068","4580867.733","426196.961","4581068.655","933339972","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990040207","Centre Educatiu Sant Ramon Nonat-Sagrat Cor","#","C","Collblanc","86","86","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.375937","2.116325","426105.068","4580867.733","426196.961","4581068.655","934490570","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"75990040207","Centre Educatiu Sant Ramon Nonat-Sagrat Cor","#","C","Collblanc","86","86","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.375937","2.116325","426105.068","4580867.733","426196.961","4581068.655","934490570","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"75990042577","Llar d'Infants Cel Blau","#","C","Consell de Cent","203","203","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.384498","2.156741","429494.056","4581784.46","429585.98","4581985.392","933230494","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990042577","Llar d'Infants Cel Blau","#","C","Consell de Cent","203","203","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.384498","2.156741","429494.056","4581784.46","429585.98","4581985.392","933230494","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"75990043220","Llar d'Infants Drac Magic","#","C","Consell de Cent","435","435","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397294","2.173765","430931.004","4583191.365","431022.941","4583392.31","932328627","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"75990043220","Llar d'Infants Drac Magic","#","C","Consell de Cent","435","435","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397294","2.173765","430931.004","4583191.365","431022.941","4583392.31","932328627","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
